ID,lat,lon
201,31.079653,-97.410328
202,32.31165413012184,-95.34249985662234
203,28.851423,-96.997881
204,31.495348,-97.160226
205,32.7561,-97.705239
206,33.88049,-98.545953
207,38.80967,-77.12219
208,38.8998,-77.46033
209,38.084925987503,-78.47341454498292
210,38.85366,-77.32474
211,37.04249,-76.38833
212,38.760854,-77.459274
213,37.175139,-77.352948
214,37.34598,-79.9627
215,39.010459,-77.438399
216,38.92684,-77.24096
217,39.156514,-78.147297
218,48.75573,-122.45411
219,47.562162,-122.684286
220,47.45832,-122.33325
221,47.778229,-122.344838
222,47.03101,-122.9298
223,46.236607,-119.128998
224,48.10274,-123.34307
225,47.20763,-122.29502
226,47.44822,-122.21915
227,47.739021,-117.409937
228,47.65722,-117.31236
229,47.21972,-122.48567
230,45.64821,-122.59841
231,46.047464,-118.353406
232,35.030251,-85.308376
233,36.513006,-87.268667
234,36.137109,-85.496453
235,36.023934,-87.340223
236,36.063277,-89.379485
237,35.957857,-86.80853
238,36.36102,-86.49452
239,36.374198,-82.372119
240,36.551978,-82.487762
241,35.920587,-84.067881
242,35.999617,-83.969451
243,36.29057,-86.70486
244,35.454702,-86.041805
245,36.369277,-88.849653
246,35.0353,-89.795859
247,35.181031,-89.895533
248,36.18226,-83.382387
249,35.8541,-86.39484
250,36.11033,-86.74373
251,36.19092,-86.79334
252,45.491783,-122.81107
253,44.05538,-121.27764
254,44.572608,-123.258425
255,44.05902085037804,-123.0813974632293
256,45.3787,-122.60416
257,42.379969,-122.858192
258,45.531759,-122.537403
259,45.613979,-121.20996
260,45.326814,-122.770853
261,34.05518,-81.12812
262,33.99785,-81.22228
263,35.830725,-83.974822
264,35.20581,-89.79106
265,36.54287,-82.23651
266,35.056433,-85.190515
267,33.39493,-86.80726
268,30.660697,-87.858464
269,34.56385,-86.97219
270,32.376832,-86.208559
271,33.459826,-112.284168
272,33.286316,-111.791107
273,34.54217,-114.35287
274,33.385361,-111.695062
275,33.434496378394535,-111.87162113624574
276,33.636921,-112.253682
277,33.50948,-112.05471
278,33.605183,-112.420442
279,33.6398,-112.10787
280,33.6345,-111.91583
281,33.34607,-111.96735
282,32.29001,-110.98518
283,32.207374,-110.881798
284,38.007799,-121.832042
285,35.310723,-119.035324
286,33.865497,-117.995215
287,33.82498,-118.24566
288,33.78414,-116.471
289,33.861544,-118.100471
290,39.75674,-121.84372
291,33.997621,-117.928216
292,36.83692,-119.71718
293,37.980192,-122.050128
294,33.88319,-117.61565
295,33.675397,-117.918684
296,38.55252,-121.69156
297,33.9473,-118.151166
298,34.136553,-117.975944
299,32.795896,-116.976156
300,34.06964,-118.02703
301,38.40209,-121.38584
302,33.116492,-117.106837
303,40.8007,-124.16421
304,38.63424,-121.20423
305,34.13534,-117.44573
306,37.49864,-121.9734
307,36.818622,-119.789796
308,33.766376,-117.968337
309,33.889201,-118.307028
310,36.996869,-121.558573
311,34.13714,-118.25515
312,34.43427,-119.820934
313,37.662305,-122.075178
314,33.741163,-117.031718
315,33.71069,-117.989861
316,33.63255,-117.72335
317,33.70693,-116.28364
318,34.035168,-118.273229
319,34.133446,-118.356601
320,37.30584,-120.50229
321,34.269809,-118.466606
322,37.705119,-120.99471
323,34.082404,-117.694876
324,34.06531,-117.21201
325,38.2927,-122.27752
326,32.659001,-117.100836
327,33.181953,-117.298334
328,33.80819,-117.86507
329,34.22784,-119.15031
330,34.5914,-118.1383
331,38.267202,-122.665068
332,32.95678,-117.02581
333,40.571632,-122.36654
334,37.98521,-122.32138
335,33.941878,-117.297603
336,33.925469,-117.419673
337,38.752198,-121.256452
338,38.63114,-121.39648
339,36.720023,-121.662519
340,34.07141,-117.29807
341,32.833179,-117.147384
342,37.275144,-121.877656
343,33.47462,-117.67629
344,37.71267,-122.16245
345,35.25062,-120.68455
346,37.32349,-121.98788
347,38.42558,-122.71418
348,36.611189,-121.849899
349,34.16924,-118.44896
350,34.27735,-118.7796
351,38.02221,-121.27534
352,33.516768,-117.155039
353,37.75990555387505,-121.4632051865082
354,33.72487,-117.79896
355,38.381441,-121.941218
356,38.118088,-122.255493
357,34.517883,-117.3219
358,36.32325,-119.27596
359,34.074227,-117.890899
360,27.462023,-82.578036
361,28.848733,-82.57947
362,28.98366,-81.30046
363,26.4351,-80.07297
364,26.109825,-80.137099
365,30.28829,-81.73143
366,30.212415,-81.736209
367,30.18082,-82.702224
368,25.78297,-80.36645
369,25.92605,-80.29188
370,25.76506,-80.25052
371,25.609391,-80.348241
372,26.00761,-80.2628
373,27.48602,-81.48261
374,27.152729,-80.217708
375,27.995139,-82.506186
376,28.04892,-82.45832
377,27.585356,-80.376442
378,27.98288,-81.67614
379,33.907866,-84.283186
380,33.96794,-84.14603
381,33.83581,-84.07828
382,33.78405,-84.61276
383,33.566938,-84.344405
384,34.02183,-84.32811
385,33.56458,-84.52177
386,32.555572,-83.66552
387,21.335175,-157.88225
388,20.88861,-156.45817
389,21.3993,-157.79918
390,21.42849,-157.998343
391,39.291785,-76.610539
392,39.5059,-76.38238
393,39.256947,-76.730918
394,39.39116,-77.40777
395,39.177414,-77.249773
396,38.827,-76.92355
397,39.11377,-77.16099
398,39.077447,-76.947933
399,44.946327,-93.095535
400,44.948972,-93.0962
401,35.39209,-80.62277
402,35.04196,-78.95652
403,35.93784,-79.99629
404,34.634487,-78.997134
405,37.578536,-77.48754
406,39.467032,-119.779038
407,30.256917,-97.749169
408,37.158,-80.4204
409,37.5036,-77.61842
410,47.616104,-122.19696
411,47.61434,-122.194037
412,43.121878,-89.309902
413,43.094649,-89.50964
414,42.790376,-86.101511
415,34.756982,-82.383799
416,38.951695,-77.409238
417,34.840912,-82.400037
418,34.926241,-82.433164
419,26.9322,-80.1027
420,42.6336,-83.220931
421,42.33476,-83.0608
422,42.682914,-83.193236
423,42.166498,-83.780162
424,41.36684,-81.7638
425,44.520371,-85.991356
426,39.001676,-76.525253
427,37.578775,-77.489409
428,35.772881,-78.638502
429,35.772619,-78.641492
430,35.77937,-78.638203
431,42.187149,-122.689496
432,33.90999,-84.2914
433,41.97850582311076,-87.90328000006105
434,36.009999,-78.921405
435,36.379802,-94.177871
436,41.607327,-93.735902
437,41.00709,-91.981752
438,41.645933,-93.769432
439,38.623533,-77.086898
440,38.369101,-76.960389
441,42.219548,-122.740005
442,37.764986,-77.476715
443,34.889453,-82.215505
444,30.251357,-97.689015
445,30.18534,-97.801184
446,30.422284,-97.71646
447,30.268887,-97.738936
448,38.447533,-78.870744
449,45.25643,-94.10853
450,36.547921,-82.56179
451,43.002006,-89.423463
452,43.058323,-89.410359
453,35.279705,-120.6609
454,35.92353,-78.599883
455,47.604115,-122.332907
456,45.475962,-122.825561
457,38.803836,-77.516487
458,47.434021,-122.273183
459,26.642789,-81.869132
460,28.503733,-81.422651
461,27.951258,-82.451781
462,40.350118,-74.662732
463,29.343808,-98.436931
464,21.2782458,-157.8320917
465,41.96074,-71.4948
466,34.138312,-84.251109
467,27.499076,-82.569442
468,29.94917,-95.33138
469,47.568886,-122.145268
470,27.493279,-82.573234
471,21.279142,-157.831689
472,21.277846,-157.825052
473,40.44145,-80.149752
474,35.779082,-78.641779
475,35.760503,-78.625345
476,35.862603,-78.643641
477,35.800443,-78.663445
478,35.788789,-78.573106
479,35.767483,-78.563464
480,40.632138,-80.054285
481,41.823099,-71.347614
482,40.496969,-89.004735
483,40.507954,-88.986429
484,29.920829,-90.117642
485,29.9347,-90.120883
486,40.535456,-89.013791
487,40.593417,-105.0684
488,39.960356,-82.998458
489,20.68760677,-156.4428675
490,40.534785,-89.011493
491,42.969202,-85.670457
492,42.963679,-85.670993
493,42.962871,-85.668737
494,35.61323,-87.034614
495,41.742755,-71.428289
496,40.663848,-74.216585
497,35.223874,-80.846273
498,40.492883,-80.200182
499,40.505604,-105.078041
500,42.5703,-71.41896
501,42.260546,-71.794678
502,39.290036,-76.621894
503,39.290764,-76.62439
504,39.28651,-76.624935
505,39.28808,-76.622679
506,42.41423,-83.1364
507,30.563925,-97.658312
508,47.443255,-122.212445
509,43.054704,-89.321148
510,41.955233,-87.865268
511,35.49416,-79.180591
512,38.672391,-77.396964
513,27.901732,-82.721249
514,39.334156,-76.495725
515,34.004883,-81.032931
516,34.002107,-81.035726
517,34.035802,-118.686393
518,27.988197,-82.392164
519,35.940203,-86.813764
520,47.253809,-122.437429
521,39.742113,-104.991416
522,41.769417,-72.681825
523,38.896703,-77.027621
524,34.275207,-83.85946
525,34.00995,-84.57675
526,42.358449,-71.055089
527,42.799163,-70.847133
528,42.032751,-71.311914
529,36.06368,-79.50374
530,26.892152,-80.102668
531,47.606684,-122.332664
532,47.622085,-122.347124
533,41.50406,-74.0684
534,42.45165,-75.09985
535,42.784867,-78.76558
536,40.79315,-73.0083
537,40.99631,-73.66936
538,40.92423,-72.70479
539,43.077581,-77.641934
540,40.86019,-73.16156
541,42.764517,-73.88522
542,40.80991,-73.50773
543,42.095812,-76.003703
544,41.587383,-73.908392
545,43.204065,-77.478237
546,40.75447,-73.56217
547,42.96275,-78.691132
548,41.28939710701883,-73.83674804431915
549,44.129326,-70.224225
550,42.2841,-83.80862
551,43.0363,-85.61852
552,42.912537,-85.558232
553,43.48688,-83.97433
554,44.74352,-85.59523
555,42.553452,-83.175063
556,35.867552,-78.543695
557,43.187837,-71.497717
558,43.077355,-70.785285
559,42.772666,-71.222512
560,43.257348,-70.900583
561,42.87865,-72.23336
562,43.450949,-71.573167
563,42.676971,-73.787334
564,42.979725,-78.797346
565,42.966894,-76.535879
566,40.758245,-73.776954
567,41.071072,-73.950866
568,40.589167,-73.960707
569,43.147147,-76.114274
570,43.100001,-77.481422
571,40.622268,-73.742699
572,43.025044,-74.358103
573,40.71693,-73.630152
574,42.16262,-76.86773
575,40.83414,-73.37998
576,41.94909,-74.03185
577,43.128557,-78.696197
578,42.953204,-71.44115
579,41.40859,-74.413372
580,40.919104,-73.776645
581,38.5937,-90.53288
582,38.967693,-92.334399
583,39.267153,-94.666038
584,38.90124,-94.34926
585,39.780953,-94.800709
586,38.5207,-90.343967
587,38.797781,-90.598753
588,35.597527,-82.560582
589,35.597377,-82.549206
590,35.499836,-82.522586
591,36.34538,-94.182742
592,35.09414,-92.4223
593,36.11277,-94.14429
594,35.320472,-94.397408
595,34.453266,-93.066286
596,35.804632,-90.67099
597,34.711439,-92.404311
598,34.810013,-92.205719
599,34.20392,-92.00651
600,33.577103,-117.723844
601,41.190701,-73.166282
602,41.997574,-72.574713
603,41.791382,-72.656681
604,41.814316,-72.507845
605,41.568122,-73.098764
606,41.59057,-72.67628
607,41.209761,-73.083686
608,41.3608,-72.87153
609,41.309276,-72.383105
610,41.46741,-72.81745
611,41.30746,-72.96825
612,41.820371,-72.869319
613,41.258992,-73.435546
614,26.073774,-80.361864
615,41.728247,-72.188445
616,41.997327,-93.610192
617,42.513038,-92.440119
618,42.04722,-91.68115
619,41.558296,-90.578545
620,42.43972,-96.35929
621,46.590246,-120.500687
622,42.410782,-70.996891
623,42.132105,-70.916995
624,35.052556,-78.880206
625,38.861644,-77.064159
626,47.868914,-121.987449
627,37.702909,-121.91835
628,37.76161,-84.27373
629,37.105179,-84.079467
630,37.997336,-84.441827
631,37.657747,-84.784008
632,30.004818,-90.16093
633,41.645241,-91.545962
634,37.815464,-81.185243
635,41.264912,-96.187831
636,40.784797,-74.193494
637,40.991256,-74.347338
638,40.807195,-74.371329
639,40.48774,-74.86328
640,40.263381,-74.292408
641,39.982438,-74.808764
642,40.229274,-74.672155
643,40.850992,-74.075092
644,40.696469,-74.219681
645,40.42832,-74.192387
646,39.701442,-74.271282
647,40.40938,-74.506017
648,40.228608,-74.068718
649,40.630184,-74.433373
650,40.929732,-74.71888
651,39.961373,-74.180868
652,40.894133,-74.232511
653,41.053216,-74.120288
654,39.462013,-75.043179
655,39.83206,-75.1581
656,40.978905,-81.494254
657,41.402746,-81.552724
658,41.01099,-80.66209
659,41.41606,-83.65173
660,39.285136,-84.447192
661,39.228991,-84.588623
662,39.295523,-84.311517
663,40.05704,-82.88562
664,41.11975,-81.48296
665,39.63909,-84.22202
666,40.523001,-81.489388
667,39.329217,-84.517152
668,41.058412,-83.614262
669,40.03176,-83.12544
670,40.757603,-84.146368
671,40.759025,-82.567985
672,41.519706,-81.461226
673,41.13413,-81.79356
674,41.68165,-81.339516
675,41.409652,-81.938059
676,41.423584,-82.088115
677,41.248333,-81.362879
678,41.675335,-83.684803
679,39.888695,-84.218465
680,41.263756,-80.782876
681,32.777245,-79.933619
682,32.790806,-79.938
683,33.799792,-79.01138
684,33.841727,-79.051177
685,33.661672,-78.937739
686,34.977,-80.9771
687,34.924189,-81.02889
688,34.948192,-81.927953
689,34.949604,-81.933288
690,34.954092,-81.933172
691,34.716959,-81.621094
692,33.836216,-79.048195
693,34.987457,-81.060145
694,38.271867,-77.493368
695,40.784164,-89.623657
696,31.296699,-92.516114
697,30.439653,-91.085484
698,32.556206,-93.724758
699,42.119685,-72.626476
700,42.499069,-71.119302
701,32.280561,-90.032108
702,31.57815,-90.46374
703,33.520806,-88.362801
704,33.40083,-91.00818
705,33.525183,-90.207653
706,33.785742,-89.852801
707,30.425992,-89.091508
708,31.3178137,-89.3946827
709,32.273401,-90.194078
710,32.39278,-90.144432
711,30.37367,-88.53998
712,30.513154,-89.663644
713,32.325412,-90.866422
714,35.221981,-80.839984
715,35.323848,-80.773027
716,30.445288,-90.083166
717,30.50375,-90.48208
718,30.165233,-92.083374
719,30.003547,-90.165986
720,32.500127,-92.07881
721,30.05165,-89.95182
722,30.512581,-92.070331
723,42.182748,-71.850396
724,41.73883,-70.58621
725,42.063356,-71.058186
726,42.17889,-72.575914
727,42.34039,-72.60616
728,41.976052,-70.7127
729,42.51942,-71.70076
730,42.509982,-71.008978
731,42.351115,-71.500717
732,42.412492,-71.106619
733,41.960366,-71.342187
734,42.165417,-70.887748
735,42.19208100089466,-71.18490020370483
736,42.445108,-73.256216
737,42.25353,-70.99149
738,41.904046,-71.017203
739,21.383772,-157.940607
740,21.29029,-157.839362
741,21.307588,-157.860698
742,21.3284758,-158.0136575
743,21.28609,-157.84001
744,21.28344,-157.83783
745,21.278247,-157.827342
746,21.277841,-157.786406
747,21.286596,-157.807802
748,21.336826,-157.917527
749,21.280988,-157.828268
750,21.278818,-157.825031
751,21.27858,-157.832725
752,21.269797,-157.822152
753,21.294867,-157.8408
754,21.280349,-157.828812
755,20.97289,-156.67797
756,21.70444,-157.99679
757,19.8281808,-155.9948956
758,19.65101,-156.00357
759,20.73361,-156.45222
760,19.99483,-155.82305
761,20.00707,-155.8247
762,21.874944,-159.456719
763,20.92587,-156.69357
764,21.965581,-159.357212
765,21.96805,-159.35694
766,22.212721,-159.476393
767,22.222851,-159.46862
768,20.67927,-156.44165
769,21.42579,-157.99713
770,42.670667,-83.220974
771,38.379983,-120.807672
772,27.083031,-82.42344
773,43.3440922,-90.3889595
774,35.97079,-78.95668
775,40.794689,-81.462403
776,34.111189,-80.896093
777,44.076491,-103.189869
778,37.768766,-122.468341
779,37.36217972612609,-121.8995386415253
780,31.98687,-81.13263
781,32.423702,-81.791801
782,30.857666,-83.950487
783,31.441223,-83.524911
784,30.88359,-83.26967
785,32.210564,-82.391607
786,21.336212,-157.913447
787,21.275234,-157.821849
788,39.70234,-104.86539
789,40.025019,-105.258915
790,39.59426,-104.87253
791,38.81236,-104.75642
792,38.93113,-104.81125
793,37.269708,-107.907728
794,40.39443,-104.736034
795,39.732606,-105.163711
796,39.626641,-105.090506
797,40.151989,-105.108644
798,38.312144,-104.640891
799,41.69949,-72.8947
800,41.749499,-72.639362
801,41.277368,-72.871663
802,41.763294,-72.678633
803,41.054155,-73.541625
804,39.663533,-75.605014
805,39.687222,-75.740488
806,26.966836,-82.076851
807,27.911345,-82.728797
808,28.024503,-82.738817
809,26.23871,-80.251886
810,29.215495,-81.10534
811,26.53942,-81.87056
812,27.377265,-80.326861
813,29.689296,-82.318596
814,30.32348,-81.52433
815,30.17231,-81.54441
816,28.09809,-81.949333
817,28.82269,-81.78743
818,28.72491,-81.31669
819,30.782356,-85.245729
820,28.101637,-80.614492
821,28.21583,-82.739071
822,29.171608,-82.161506
823,28.551681,-81.424557
824,28.56946,-81.27722
825,28.38053,-81.403658
826,29.66355,-81.65595
827,30.188966,-85.656853
828,30.47414,-87.249675
829,26.21375,-80.10699
830,26.211419,-81.744746
831,26.78169,-80.09769
832,26.680654,-80.198008
833,29.844721,-81.323289
834,27.818805,-82.678474
835,27.298292,-82.499125
836,30.46103,-84.22128
837,28.60304,-80.80927
838,27.090886,-82.433092
839,28.23835,-82.344239
840,31.57122,-84.125568
841,33.9064807,-84.4639319
842,33.515068,-82.067573
843,33.940287,-83.49648
844,33.58773,-85.05346
845,32.539843,-84.965676
846,33.66597615326003,-84.03435213491821
847,33.10604,-83.25782
848,34.290864,-86.244855
849,31.318556,-86.45545
850,32.559745,-85.50088
851,33.363169,-87.007652
852,33.512147,-86.816519
853,33.624698,-86.686454
854,32.888783,-86.622664
855,31.231097,-85.447945
856,31.30476,-85.819992
857,34.83467,-87.62902
858,33.981374,-86.007245
859,34.748967,-86.690944
860,30.669173,-88.12657
861,33.594279,-85.876568
862,37.57792,-122.341931
863,37.287593,-121.946908
864,37.70271,-121.91118
865,33.11587,-117.11955
866,38.24415,-122.0795
867,33.72323,-116.324409
868,34.063383,-118.35808
869,34.049006,-117.547161
870,21.2782458,-157.8320917
871,21.975084,-159.369044
872,41.5829247,-90.5713513
873,43.61912,-116.29094
874,43.5069,-111.99969
875,42.139843,-87.996655
876,40.459154,-88.966191
877,38.533452,-89.172979
878,41.78586,-87.8685
879,42.226647,-88.306745
880,39.876,-88.95908
881,41.856583,-89.489398
882,41.807887,-88.024848
883,42.033769,-88.255193
884,40.973058,-90.383695
885,41.886523,-88.309239
886,41.904021,-88.068043
887,41.79828,-88.37145
888,41.920486,-88.284011
889,40.4277617,-86.9162607
890,40.4296753,-86.9120266
891,37.997336,-84.441827
892,29.937545,-90.127308
893,35.61229,-106.0323
894,44.434846,-68.369482
895,43.937921,-69.963454
896,34.100456,-117.54918
897,40.49813,-88.991628
898,35.334675,-81.892822
899,35.261109,-81.139708
900,36.06075,-79.87665
901,35.57103078647148,-77.40756525263977
902,35.316931,-82.461565
903,35.301937,-82.440374
904,35.71014,-81.32118
905,34.761337,-77.381386
906,35.64569,-82.296916
907,35.048239,-77.014397
908,36.323241,-79.686657
909,36.42331,-77.635287
910,34.91796,-79.74493
911,36.480616,-80.616003
912,35.64439,-80.48845
913,35.44411,-79.1282
914,35.161067,-79.421191
915,35.94869,-78.53696
916,36.149969,-81.202184
917,34.24769,-77.865815
918,35.75623,-77.97586
919,36.179741,-80.275364
920,35.266483,-97.487255
921,35.570933,-97.670511
922,35.39114,-97.50904
923,36.021596,-95.887791
924,45.464636,-122.698892
925,34.550557,-82.674669
926,33.48633,-81.931813
927,32.788017,-80.017363
928,34.8261215,-82.5649691
929,34.187015,-79.812422
930,34.81781,-82.341027
931,34.22319,-82.18908
932,33.753917,-78.965658
933,32.934522,-80.039343
934,33.538342,-80.834906
935,33.42625,-79.15778
936,34.945197,-80.969333
937,34.971931,-81.936956
938,33.956113,-80.385874
939,35.167774,-80.742259
940,35.111292,-80.881867
941,35.525966,-82.927696
942,35.467117,-80.872205
943,36.339936,-76.244936
944,42.05569,-87.75808
945,41.598505,-87.5824
946,39.757002,-89.740821
947,41.60466,-87.111
948,41.67536,-86.25308
949,37.977669,-87.499701
950,39.98386,-86.00525
951,41.12267,-85.154261
952,39.7794,-86.04639
953,39.64479,-86.1318
954,40.418149,-86.837951
955,41.47017,-87.28437
956,41.707652,-86.186717
957,41.497662,-87.470113
958,41.274967,-85.852782
959,38.929774,-95.261724
960,39.16835,-96.60002
961,38.77118,-97.61415
962,39.03305,-95.68228
963,37.679034,-97.217163
964,38.472192,-82.626259
965,39.00319,-84.65435
966,38.185647,-85.642223
967,35.70458,-79.781748
968,35.547866,-82.599474
969,35.619218,-82.320192
970,36.222859,-81.63402
971,35.73859,-78.81293
972,42.050116,-88.097379
973,41.548858,-88.12682
974,42.271355,-87.949478
975,42.267854,-88.98865
976,41.505031,-87.748285
977,39.45973,-88.37647
978,41.90699,-87.85403
979,41.473755,-90.504579
980,41.76702,-88.18772
981,42.01155,-87.771151
982,41.720728,-87.728594
983,41.602458,-87.827796
984,40.777601,-89.630469
985,41.35242,-89.12457
986,38.85882,-90.06678
987,41.941296,-91.67738
988,35.950629,-79.063354
989,36.04236,-79.09323
990,36.073889,-79.100586
991,39.963572,-83.0025
992,39.973748,-83.006367
993,41.280829,-70.09553
994,41.258249,-70.063098
995,26.20814,-98.202844
996,40.67308,-111.88948
997,40.8592,-111.90256
998,36.86525,-76.41779
999,36.75306,-76.2475
1000,37.304917,-77.392372
1001,36.59588,-79.39687
1002,37.385661,-79.243911
1003,38.422471,-78.838899
1004,37.61341,-77.33577
1005,37.151806,-76.531052
1006,36.8662,-76.20968
1007,37.650319,-77.609022
1008,36.629501,-79.860071
1009,38.46878,-77.40007
1010,38.11898,-79.0686
1011,36.83882,-76.10243
1012,38.62938,-77.27396
1013,27.737752,-82.707812
1014,28.75658,-81.3459
1015,39.312935,-76.734569
1016,39.296284,-76.509019
1017,38.919138,-76.718428
1018,39.21308,-76.94426
1019,39.008053,-76.929772
1020,39.28255,-76.80843
1021,39.1731,-76.61949
1022,39.605636,-77.687979
1023,39.10165650552629,-76.82296928916321
1024,39.43853,-76.80284
1025,39.4404,-76.62571
1026,38.630057,-76.9056
1027,44.86482,-93.43809
1028,45.03541,-93.04357
1029,34.242673,-77.83313
1030,40.816267,-73.625869
1031,40.620508,-75.503287
1032,40.48737,-78.40132
1033,40.002954,-75.280533
1034,40.780079,-80.390267
1035,39.92547,-77.62036
1036,40.10354,-75.30774
1037,40.046627,-75.433254
1038,40.334144,-75.13824
1039,40.09081,-76.34792
1040,42.030304,-80.062158
1041,40.026519,-75.633967
1042,40.182893,-74.86217
1043,40.138619,-75.006859
1044,40.302578,-79.503192
1045,40.252987,-76.820183
1046,41.252329,-80.451653
1047,40.622852,-79.160508
1048,40.10762929583178,-75.1241615423279
1049,40.338996,-76.447073
1050,40.217505,-75.548137
1051,40.22533,-75.23273
1052,41.247703,-76.833589
1053,40.43142,-79.81425
1054,40.319868,-79.941664
1055,40.758961,-77.876218
1056,40.2108,-75.10535
1057,40.1891,-80.21358
1058,40.33236521780578,-76.09201986295164
1059,40.610785,-80.053089
1060,41.242652,-75.847205
