grid_lat,grid_lon,count
37.11,-7.63,1
37.11,-4.57,1
37.12,-8.6,1
37.12,-8.59,3
37.12,-8.58,2
37.12,-8.55,1
37.12,-8.540000000000001,1
37.12,-8.53,1
37.12,-8.5,1
37.12,-8.49,1
37.12,-8.31,1
37.12,-8.290000000000001,2
37.12,-8.24,1
37.12,-8.23,1
37.12,-8.16,1
37.12,-7.66,1
37.12,-7.65,2
37.12,-4.3,1
37.12,-3.59,1
37.13,-8.57,1
37.13,-8.55,1
37.13,-8.540000000000001,2
37.13,-8.52,1
37.13,-8.48,1
37.13,-8.47,2
37.13,-8.46,1
37.13,-8.17,1
37.13,-8.120000000000001,2
37.13,-8.03,2
37.13,-8.02,1
37.13,-8.01,2
37.13,-7.65,1
37.13,-7.640000000000001,1
37.13,-7.61,1
37.13,-4.29,1
37.13,-3.5700000000000003,1
37.14,-8.56,2
37.14,-8.51,2
37.14,-8.02,1
37.14,-7.9,1
37.14,-3.67,1
37.14,-3.65,1
37.15,-8.56,1
37.15,-8.55,1
37.15,-8.370000000000001,1
37.15,-8.1,1
37.15,-7.9,1
37.15,-7.890000000000001,1
37.15,-7.88,1
37.15,-4.13,1
37.15,-3.61,1
37.15,-3.59,1
37.160000000000004,-8.43,1
37.160000000000004,-5.94,2
37.160000000000004,-3.61,4
37.160000000000004,-3.6,3
37.160000000000004,-3.58,1
37.17,-8.21,1
37.17,-7.49,1
37.17,-7.38,1
37.17,-3.65,1
37.17,-3.62,3
37.17,-3.61,3
37.17,-3.6,3
37.18,-7.51,1
37.18,-7.49,1
37.18,-7.46,1
37.18,-7.3500000000000005,1
37.18,-4.0600000000000005,1
37.18,-3.96,2
37.18,-3.93,1
37.18,-3.62,3
37.18,-3.61,4
37.18,-1.93,1
37.18,13.76,1
37.19,-7.44,1
37.19,-7.43,2
37.19,-7.42,1
37.19,-7.33,1
37.19,-7.32,1
37.19,-3.65,1
37.19,-3.64,1
37.19,-3.62,3
37.19,-3.61,2
37.19,13.75,1
37.19,13.76,2
37.2,-7.24,1
37.2,-7.23,1
37.2,-3.62,1
37.21,-7.45,1
37.21,-7.24,2
37.21,-3.63,2
37.21,-3.62,4
37.21,-1.84,1
37.22,-3.66,1
37.22,-3.65,2
37.22,-3.64,1
37.22,15.16,1
37.230000000000004,-8.18,1
37.230000000000004,-5.12,1
37.230000000000004,-1.85,1
37.24,-7.2,1
37.24,-5.5600000000000005,1
37.24,-5.01,1
37.24,-3.7600000000000002,1
37.24,-1.87,1
37.24,15.21,1
37.25,-8.3,1
37.25,-6.94,1
37.25,-4.99,2
37.25,21.67,1
37.26,-8.3,1
37.26,-8.28,1
37.26,-7.2,1
37.26,-7.03,1
37.26,-6.92,1
37.26,-1.9100000000000001,1
37.26,13.57,1
37.26,13.58,1
37.26,13.59,1
37.27,-6.95,1
37.27,-6.94,1
37.27,-6.93,1
37.27,-6.92,1
37.27,-6.84,1
37.27,-4.8100000000000005,2
37.27,13.6,1
37.28,-7.18,1
37.28,-7.15,1
37.28,-5.94,4
37.28,-5.93,1
37.29,-5.95,1
37.29,-5.94,2
37.29,-5.92,1
37.29,-5.72,1
37.29,-4.78,1
37.29,-3.13,1
37.29,13.55,3
37.29,14.99,1
37.300000000000004,-6.88,1
37.300000000000004,-5.98,2
37.300000000000004,15.0,1
37.31,-5.95,1
37.31,-5.86,1
37.31,-3.33,1
37.31,13.58,1
37.31,13.59,1
37.32,-6.69,1
37.32,-6.68,2
37.32,-3.27,1
37.33,-6.79,1
37.33,-5.86,1
37.34,-6.07,1
37.34,-5.99,1
37.35,-6.0600000000000005,1
37.35,-6.05,1
37.35,-6.03,1
37.35,-5.99,1
37.35,-5.98,1
37.35,13.61,2
37.35,13.83,1
37.35,13.84,1
37.36,-6.33,1
37.36,-6.08,1
37.36,-6.05,1
37.36,-6.04,2
37.36,-5.99,2
37.36,-5.98,3
37.36,-5.96,1
37.36,13.85,1
37.37,-6.09,2
37.37,-6.04,1
37.37,-6.03,2
37.37,-6.01,4
37.37,-6.0,3
37.37,-5.99,1
37.37,-5.98,3
37.37,-5.92,2
37.37,-5.91,1
37.38,-6.5600000000000005,1
37.38,-6.12,1
37.38,-6.09,1
37.38,-6.05,1
37.38,-6.03,1
37.38,-6.01,5
37.38,-5.99,4
37.38,-5.98,2
37.38,-5.95,1
37.38,-5.94,1
37.38,-5.74,1
37.38,-4.51,1
37.39,-6.07,1
37.39,-6.04,1
37.39,-6.0200000000000005,1
37.39,-6.01,2
37.39,-6.0,3
37.39,-5.99,3
37.39,-5.98,2
37.39,-5.97,1
37.39,-5.95,2
37.4,-6.01,5
37.4,-6.0,1
37.4,-5.99,1
37.4,-5.97,1
37.4,-5.96,4
37.4,-5.95,2
37.4,-4.49,1
37.4,13.69,1
37.4,13.700000000000001,1
37.410000000000004,-6.0,1
37.410000000000004,-5.98,1
37.410000000000004,15.040000000000001,2
37.42,-5.98,1
37.42,15.06,1
37.43,-5.98,2
37.43,-4.48,1
37.43,-1.92,1
37.43,13.39,1
37.44,15.030000000000001,1
37.44,15.05,1
37.45,13.88,2
37.45,15.040000000000001,1
37.46,-5.66,2
37.47,-6.01,1
37.47,-4.59,1
37.47,-4.58,1
37.47,14.05,1
37.47,15.05,1
37.47,15.07,1
37.47,15.08,1
37.480000000000004,-5.94,1
37.480000000000004,-3.62,1
37.480000000000004,-2.77,1
37.480000000000004,13.99,3
37.480000000000004,14.02,1
37.480000000000004,14.030000000000001,1
37.480000000000004,14.05,1
37.480000000000004,15.07,1
37.480000000000004,15.08,2
37.480000000000004,21.64,1
37.49,13.26,1
37.49,14.040000000000001,2
37.49,15.08,2
37.49,22.38,1
37.5,-2.74,1
37.5,13.11,1
37.5,15.05,1
37.5,15.07,1
37.5,15.08,9
37.5,15.09,2
37.51,-4.66,1
37.51,15.0,1
37.51,15.030000000000001,1
37.51,15.07,1
37.51,15.08,3
37.51,15.09,2
37.51,15.1,4
37.51,22.37,1
37.52,-3.64,1
37.52,13.08,1
37.52,14.31,1
37.52,15.09,1
37.52,15.11,2
37.53,-8.19,2
37.53,-5.09,1
37.53,15.030000000000001,1
37.53,15.08,2
37.53,15.1,3
37.53,15.11,3
37.54,-6.0600000000000005,1
37.54,14.290000000000001,1
37.54,15.05,1
37.54,15.13,1
37.550000000000004,-2.62,1
37.550000000000004,14.290000000000001,1
37.550000000000004,15.06,1
37.56,12.950000000000001,1
37.56,14.26,1
37.56,14.27,3
37.56,14.280000000000001,1
37.56,14.290000000000001,1
37.57,-4.66,2
37.57,-1.81,1
37.57,12.9,1
37.57,14.47,1
37.58,12.8,1
37.59,-4.67,1
37.59,15.13,1
37.59,22.04,1
37.6,-0.99,2
37.6,-0.98,1
37.6,15.15,1
37.61,-4.7,1
37.61,-1.03,1
37.61,-1.0,1
37.61,-0.98,1
37.61,15.15,2
37.61,15.16,2
37.62,-1.0,1
37.62,-0.99,1
37.62,12.75,1
37.62,15.16,1
37.63,-1.01,2
37.63,15.17,1
37.64,15.15,1
37.65,-8.23,1
37.65,-1.72,2
37.65,-1.01,1
37.65,12.6,1
37.660000000000004,-4.95,1
37.660000000000004,-4.94,1
37.660000000000004,-4.73,1
37.660000000000004,-1.71,2
37.660000000000004,-1.7,1
37.660000000000004,12.56,1
37.660000000000004,12.81,1
37.660000000000004,15.09,1
37.660000000000004,15.16,1
37.67,-1.71,1
37.67,-1.7,2
37.67,12.790000000000001,1
37.68,-1.69,1
37.68,15.1,1
37.68,21.41,1
37.69,-8.1,1
37.7,-8.09,2
37.7,15.17,1
37.71,24.05,1
37.72,15.19,1
37.74,-0.97,1
37.74,-0.96,1
37.75,13.96,1
37.75,15.19,2
37.75,15.21,1
37.76,-3.81,1
37.76,-3.8000000000000003,1
37.76,-1.08,1
37.76,-1.07,1
37.77,-3.79,1
37.77,-3.77,1
37.77,-3.7600000000000002,1
37.77,-1.46,1
37.78,-3.79,1
37.78,21.32,1
37.79,-3.8000000000000003,1
37.79,-1.43,2
37.800000000000004,15.24,1
37.800000000000004,23.97,1
37.81,-3.79,1
37.81,-3.7800000000000002,1
37.81,12.790000000000001,1
37.81,15.26,1
37.82,12.8,1
37.84,-4.8,2
37.85,-4.79,1
37.85,15.27,1
37.85,15.280000000000001,3
37.86,-6.79,1
37.86,-6.73,1
37.86,-1.1300000000000001,1
37.86,23.93,1
37.87,-8.17,1
37.87,-7.95,1
37.87,-4.8,1
37.87,15.3,1
37.88,-4.8,1
37.88,-4.79,3
37.88,-4.7700000000000005,1
37.88,15.3,1
37.88,15.31,1
37.88,23.92,1
37.89,-6.57,1
37.89,-4.8100000000000005,2
37.89,-4.79,1
37.89,-4.74,1
37.89,-4.73,1
37.89,23.88,1
37.9,-6.23,1
37.9,-4.8100000000000005,1
37.9,-4.8,2
37.9,-4.76,1
37.9,-4.73,1
37.9,23.71,2
37.9,23.72,1
37.9,23.740000000000002,2
37.910000000000004,-6.83,1
37.910000000000004,23.7,1
37.910000000000004,23.740000000000002,2
37.92,-8.25,4
37.92,-6.72,1
37.92,22.96,1
37.92,22.98,1
37.92,22.990000000000002,2
37.92,23.73,1
37.92,23.740000000000002,1
37.92,23.88,1
37.92,23.93,2
37.93,-7.61,1
37.93,-1.17,2
37.93,-1.16,1
37.93,-1.1500000000000001,2
37.93,12.55,1
37.93,22.900000000000002,1
37.93,23.63,1
37.93,23.64,2
37.93,23.66,1
37.93,23.68,2
37.93,23.740000000000002,1
37.93,23.75,1
37.93,23.87,1
37.94,-7.61,2
37.94,-7.6000000000000005,1
37.94,-1.2,1
37.94,-1.1500000000000001,1
37.94,-1.1400000000000001,1
37.94,12.55,1
37.94,23.64,1
37.94,23.650000000000002,1
37.94,23.69,1
37.94,23.7,5
37.94,23.71,1
37.95,-8.86,2
37.95,-1.19,1
37.95,-1.1400000000000001,1
37.95,23.63,1
37.95,23.68,3
37.95,23.71,2
37.95,23.73,1
37.95,23.95,2
37.96,-8.86,4
37.96,-1.22,1
37.96,-1.1300000000000001,2
37.96,12.91,1
37.96,22.97,1
37.96,23.71,1
37.96,23.72,1
37.96,23.740000000000002,1
37.97,-1.23,1
37.97,-1.22,1
37.97,-1.2,1
37.97,-1.1400000000000001,1
37.97,-1.12,1
37.97,-1.08,1
37.97,12.950000000000001,2
37.97,13.68,1
37.97,22.740000000000002,2
37.97,23.64,1
37.97,23.66,1
37.97,23.67,2
37.97,23.7,2
37.97,23.71,1
37.97,23.73,6
37.97,23.740000000000002,4
37.97,23.75,3
37.97,23.88,1
37.980000000000004,-8.84,1
37.980000000000004,-1.1400000000000001,5
37.980000000000004,-1.1300000000000001,5
37.980000000000004,-1.12,4
37.980000000000004,-1.11,1
37.980000000000004,12.94,2
37.980000000000004,12.950000000000001,1
37.980000000000004,13.69,3
37.980000000000004,13.700000000000001,2
37.980000000000004,23.69,2
37.980000000000004,23.7,1
37.980000000000004,23.71,2
37.980000000000004,23.72,4
37.980000000000004,23.73,2
37.980000000000004,23.740000000000002,2
37.980000000000004,23.75,2
37.980000000000004,23.76,3
37.980000000000004,23.88,1
37.980000000000004,23.89,1
37.980000000000004,23.91,1
37.99,-3.48,1
37.99,-1.1500000000000001,2
37.99,-1.1400000000000001,7
37.99,-1.1300000000000001,2
37.99,-1.11,1
37.99,12.540000000000001,1
37.99,13.88,1
37.99,23.34,1
37.99,23.66,1
37.99,23.7,2
37.99,23.71,1
37.99,23.72,1
37.99,23.73,2
37.99,23.740000000000002,3
37.99,23.76,2
37.99,23.78,1
37.99,23.8,1
37.99,23.81,2
37.99,23.89,1
37.99,23.900000000000002,1
38.0,-7.88,1
38.0,-7.87,2
38.0,-1.16,1
38.0,-1.1500000000000001,6
38.0,-1.1400000000000001,1
38.0,-1.1300000000000001,2
38.0,12.530000000000001,3
38.0,12.56,1
38.0,23.67,1
38.0,23.69,2
38.0,23.7,2
38.0,23.72,1
38.0,23.740000000000002,1
38.0,23.79,2
38.0,23.84,1
38.0,23.85,1
38.01,-8.71,2
38.01,-8.700000000000001,1
38.01,-7.88,3
38.01,-7.87,3
38.01,-4.39,1
38.01,-4.38,1
38.01,-3.39,1
38.01,-3.38,3
38.01,-1.17,1
38.01,-1.16,1
38.01,-1.1400000000000001,1
38.01,12.530000000000001,1
38.01,12.58,1
38.01,14.34,1
38.01,14.35,1
38.01,23.64,1
38.01,23.73,1
38.01,23.740000000000002,1
38.01,23.78,3
38.01,23.8,1
38.01,23.82,1
38.01,23.830000000000002,2
38.01,23.87,1
38.01,23.89,1
38.01,24.0,1
38.02,-7.87,1
38.02,-7.8500000000000005,1
38.02,-6.23,1
38.02,-4.5200000000000005,1
38.02,-1.25,2
38.02,-1.17,2
38.02,-1.1500000000000001,4
38.02,-1.1400000000000001,2
38.02,12.88,1
38.02,14.01,1
38.02,23.75,1
38.02,23.81,1
38.03,-8.74,1
38.03,-8.43,2
38.03,-4.0600000000000005,1
38.03,-4.04,1
38.03,-1.16,1
38.03,-1.1500000000000001,4
38.03,12.58,3
38.03,12.61,1
38.03,14.0,1
38.03,14.01,2
38.03,14.02,2
38.03,23.7,1
38.03,23.73,1
38.03,23.78,2
38.03,23.79,1
38.03,23.8,1
38.03,23.81,1
38.03,23.82,4
38.04,-1.1,1
38.04,12.540000000000001,1
38.04,12.58,1
38.04,12.620000000000001,1
38.04,13.39,1
38.04,14.02,1
38.04,23.580000000000002,1
38.04,23.72,1
38.04,23.76,1
38.04,23.77,1
38.04,23.8,6
38.04,23.81,1
38.050000000000004,-8.8,1
38.050000000000004,-8.120000000000001,1
38.050000000000004,-4.11,1
38.050000000000004,-1.22,1
38.050000000000004,-1.07,1
38.050000000000004,13.120000000000001,2
38.050000000000004,23.52,1
38.050000000000004,23.75,1
38.050000000000004,23.830000000000002,1
38.06,-0.99,1
38.06,12.59,1
38.06,14.620000000000001,1
38.06,23.59,1
38.06,23.63,1
38.06,23.77,1
38.06,23.79,2
38.07,-0.9500000000000001,2
38.07,13.44,2
38.07,14.63,1
38.07,15.65,1
38.07,23.51,1
38.07,23.7,1
38.07,23.8,1
38.07,23.81,1
38.07,23.82,3
38.07,23.98,1
38.08,-6.26,1
38.08,-1.19,1
38.08,-1.01,1
38.08,-0.97,1
38.08,-0.96,2
38.08,-0.9500000000000001,3
38.08,-0.9400000000000001,1
38.08,13.38,1
38.08,13.4,1
38.08,13.43,1
38.08,14.73,1
38.08,14.84,2
38.08,15.63,1
38.08,15.64,1
38.08,15.65,2
38.08,23.53,1
38.08,23.81,1
38.09,-6.28,1
38.09,-3.79,1
38.09,-3.77,3
38.09,-3.65,1
38.09,-3.61,1
38.09,-0.9400000000000001,1
38.09,13.34,2
38.09,13.39,1
38.09,13.4,1
38.09,13.41,1
38.09,15.13,1
38.09,15.5,1
38.09,15.63,2
38.09,15.64,1
38.09,23.75,1
38.09,23.79,1
38.1,-0.85,1
38.1,13.32,1
38.1,13.36,1
38.1,15.21,1
38.1,15.63,1
38.1,15.64,6
38.1,15.65,1
38.1,15.66,1
38.1,23.52,1
38.11,-3.1,1
38.11,-3.09,1
38.11,13.370000000000001,1
38.11,15.64,2
38.11,15.65,2
38.11,23.55,1
38.11,23.82,1
38.12,-1.31,1
38.12,13.32,1
38.12,15.65,1
38.12,23.79,1
38.12,23.86,1
38.13,13.18,2
38.13,13.3,1
38.13,13.34,3
38.13,13.35,1
38.13,14.71,1
38.13,14.96,1
38.13,15.21,2
38.13,15.52,1
38.13,23.84,1
38.13,23.85,1
38.14,-3.73,1
38.14,-3.72,1
38.14,-1.08,1
38.14,13.08,1
38.14,13.18,1
38.14,13.32,1
38.14,14.97,2
38.14,15.200000000000001,1
38.14,15.21,4
38.14,15.65,1
38.14,21.59,1
38.14,23.830000000000002,1
38.15,-0.9,1
38.15,13.08,1
38.15,13.1,1
38.15,13.19,1
38.15,13.32,2
38.15,14.85,1
38.15,14.97,1
38.15,15.19,2
38.15,15.200000000000001,1
38.15,15.21,2
38.15,15.23,1
38.15,15.24,1
38.15,15.530000000000001,1
38.15,15.66,1
38.160000000000004,-8.5,2
38.160000000000004,-7.9,1
38.160000000000004,-0.97,1
38.160000000000004,-0.81,1
38.160000000000004,13.1,1
38.160000000000004,13.31,2
38.160000000000004,14.84,1
38.160000000000004,15.19,1
38.160000000000004,15.540000000000001,3
38.160000000000004,15.65,1
38.17,-3.7,1
38.17,-0.88,1
38.17,13.11,1
38.17,13.14,1
38.17,13.21,2
38.17,14.9,1
38.17,15.32,1
38.17,15.540000000000001,1
38.17,15.64,1
38.17,15.65,1
38.17,15.66,1
38.18,-8.57,2
38.18,-0.88,1
38.18,-0.8200000000000001,1
38.18,14.9,1
38.18,15.200000000000001,1
38.18,15.26,1
38.18,15.540000000000001,2
38.18,15.55,4
38.18,15.56,1
38.18,15.64,1
38.19,-8.620000000000001,1
38.19,-8.55,2
38.19,-1.34,1
38.19,13.24,1
38.19,13.32,1
38.19,15.55,2
38.19,22.19,1
38.2,15.55,1
38.2,15.56,1
38.2,23.87,1
38.21,-7.8100000000000005,1
38.21,-0.8200000000000001,1
38.21,15.34,1
38.21,15.530000000000001,1
38.21,15.56,1
38.22,-7.83,1
38.22,-3.63,1
38.22,21.72,1
38.230000000000004,-1.43,1
38.230000000000004,15.56,2
38.24,-6.3100000000000005,1
38.24,-0.81,1
38.24,15.44,2
38.24,21.73,1
38.25,-2.9,1
38.25,-1.44,1
38.25,-0.74,1
38.25,-0.72,3
38.25,-0.71,1
38.25,-0.7000000000000001,2
38.25,21.740000000000002,1
38.26,-3.62,1
38.26,-0.73,2
38.26,-0.7000000000000001,1
38.26,15.6,1
38.26,15.63,1
38.26,15.65,1
38.27,-3.62,1
38.27,-0.7000000000000001,1
38.27,-0.67,3
38.27,21.75,2
38.27,21.76,1
38.27,23.77,1
38.29,-0.63,1
38.300000000000004,-7.71,1
38.300000000000004,-6.32,1
38.300000000000004,-0.61,4
38.300000000000004,23.75,1
38.31,15.84,1
38.32,21.86,3
38.33,-8.0,1
38.33,-0.78,2
38.33,-0.52,1
38.33,-0.51,2
38.33,-0.49,1
38.33,21.76,2
38.34,-0.78,1
38.34,-0.77,3
38.34,-0.53,1
38.34,-0.5,4
38.34,-0.49,4
38.34,-0.48,1
38.35,-2.8000000000000003,1
38.35,-0.5,2
38.35,-0.49,1
